event,horizon,target_ts,reason,bar_ts,age_seconds,p,bid,ask,spread,trade_p,contracts_last_hour,active_minutes_last_hour
KXNBAGAME-26MAR29GSWDEN,1h,1774832400,included,1774832400.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.84,183838.0,60.0
KXNBAGAME-26MAR29GSWDEN,5m,1774835700,included,1774835700.0,0.0,0.835,0.83,0.84,0.010000000000000009,0.83,362844.0,60.0
KXNBAGAME-26MAR30PHIMIA,24h,1774825200,included,1774825140.0,60.0,0.48,0.47,0.49,0.020000000000000018,,692.0,12.0
KXNBAGAME-26MAR30PHIMIA,6h,1774890000,included,1774890000.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,6365.0,41.0
KXNBAGAME-26MAR30PHIMIA,1h,1774908000,included,1774908000.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,22132.0,57.0
KXNBAGAME-26MAR30PHIMIA,5m,1774911300,included,1774911300.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,59296.0,60.0
KXNBAGAME-26MAR30BOSATL,24h,1774827000,included,1774826940.0,60.0,0.505,0.49,0.52,0.030000000000000027,,1672.0,6.0
KXNBAGAME-26MAR30BOSATL,6h,1774891800,included,1774891800.0,0.0,0.545,0.54,0.55,0.010000000000000009,0.55,34767.0,59.0
KXNBAGAME-26MAR30BOSATL,1h,1774909800,included,1774909800.0,0.0,0.555,0.55,0.56,0.010000000000000009,0.56,54727.0,60.0
KXNBAGAME-26MAR30BOSATL,5m,1774913100,included,1774913100.0,0.0,0.565,0.56,0.57,0.009999999999999898,0.57,182086.0,60.0
KXNBAGAME-26MAR30CHISAS,24h,1774828800,bar_too_old,,360.0,,,,,,,
KXNBAGAME-26MAR30CHISAS,6h,1774893600,included,1774893600.0,0.0,0.945,0.94,0.95,0.010000000000000009,0.95,2283.0,30.0
KXNBAGAME-26MAR30CHISAS,1h,1774911600,included,1774911540.0,60.0,0.945,0.94,0.95,0.010000000000000009,0.95,84560.0,42.0
KXNBAGAME-26MAR30CHISAS,5m,1774914900,included,1774914900.0,0.0,0.945,0.94,0.95,0.010000000000000009,0.94,199349.0,48.0
KXNBAGAME-26MAR30PHXMEM,24h,1774828800,included,1774828680.0,120.0,0.135,0.13,0.14,0.010000000000000009,,1008.0,10.0
KXNBAGAME-26MAR30PHXMEM,6h,1774893600,included,1774893600.0,0.0,0.14500000000000002,0.14,0.15,0.009999999999999981,0.15,6604.0,31.0
KXNBAGAME-26MAR30PHXMEM,1h,1774911600,included,1774911540.0,60.0,0.135,0.13,0.14,0.010000000000000009,0.14,7285.0,45.0
KXNBAGAME-26MAR30PHXMEM,5m,1774914900,included,1774914900.0,0.0,0.135,0.13,0.14,0.010000000000000009,0.14,16571.0,52.0
KXNBAGAME-26MAR30MINDAL,24h,1774830600,included,1774830600.0,0.0,0.28500000000000003,0.28,0.29,0.009999999999999953,,1790.0,16.0
KXNBAGAME-26MAR30MINDAL,6h,1774895400,included,1774895400.0,0.0,0.275,0.27,0.28,0.010000000000000009,0.28,2398.0,28.0
KXNBAGAME-26MAR30MINDAL,1h,1774913400,included,1774913400.0,0.0,0.245,0.24,0.25,0.010000000000000009,,15366.0,50.0
KXNBAGAME-26MAR30MINDAL,5m,1774916700,included,1774916700.0,0.0,0.245,0.24,0.25,0.010000000000000009,0.25,24798.0,52.0
KXNBAGAME-26MAR30CLEUTA,24h,1774832400,included,1774832400.0,0.0,0.065,0.06,0.07,0.010000000000000009,,1781.0,25.0
KXNBAGAME-26MAR30CLEUTA,6h,1774897200,included,1774897200.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,,13163.0,24.0
KXNBAGAME-26MAR30CLEUTA,1h,1774915200,included,1774915200.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,18085.0,54.0
KXNBAGAME-26MAR30CLEUTA,5m,1774918500,included,1774918500.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,40383.0,58.0
KXNBAGAME-26MAR30DETOKC,24h,1774834200,included,1774834200.0,0.0,0.84,0.83,0.85,0.020000000000000018,0.85,1624.0,13.0
KXNBAGAME-26MAR30DETOKC,6h,1774899000,included,1774899000.0,0.0,0.845,0.84,0.85,0.010000000000000009,0.85,23417.0,38.0
KXNBAGAME-26MAR30DETOKC,1h,1774917000,included,1774917000.0,0.0,0.845,0.84,0.85,0.010000000000000009,0.85,80251.0,48.0
KXNBAGAME-26MAR30DETOKC,5m,1774920300,included,1774920300.0,0.0,0.845,0.84,0.85,0.010000000000000009,0.85,72660.0,55.0
KXNBAGAME-26MAR30WASLAL,24h,1774836000,included,1774835940.0,60.0,0.925,0.92,0.93,0.010000000000000009,,275.0,12.0
KXNBAGAME-26MAR30WASLAL,6h,1774900800,included,1774900680.0,120.0,0.925,0.92,0.93,0.010000000000000009,0.93,2624.0,26.0
KXNBAGAME-26MAR30WASLAL,1h,1774918800,included,1774918800.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,20080.0,36.0
KXNBAGAME-26MAR30WASLAL,5m,1774922100,included,1774922100.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,129840.0,54.0
KXNBAGAME-26MAR31PHXORL,24h,1774911600,included,1774911540.0,60.0,0.575,0.57,0.58,0.010000000000000009,,67.0,3.0
KXNBAGAME-26MAR31PHXORL,6h,1774976400,included,1774976400.0,0.0,0.545,0.54,0.55,0.010000000000000009,,4343.0,42.0
KXNBAGAME-26MAR31PHXORL,1h,1774994400,included,1774994400.0,0.0,0.535,0.53,0.54,0.010000000000000009,0.54,58903.0,59.0
KXNBAGAME-26MAR31PHXORL,5m,1774997700,included,1774997700.0,0.0,0.545,0.54,0.55,0.010000000000000009,0.55,100771.0,60.0
KXNBAGAME-26MAR31CHABKN,24h,1774913400,included,1774913280.0,120.0,0.095,0.09,0.1,0.010000000000000009,0.1,1290.0,14.0
KXNBAGAME-26MAR31CHABKN,6h,1774978200,included,1774978200.0,0.0,0.065,0.06,0.07,0.010000000000000009,,46023.0,53.0
KXNBAGAME-26MAR31CHABKN,1h,1774996200,included,1774996200.0,0.0,0.065,0.06,0.07,0.010000000000000009,0.07,84604.0,60.0
KXNBAGAME-26MAR31CHABKN,5m,1774999500,included,1774999500.0,0.0,0.065,0.06,0.07,0.010000000000000009,0.07,488873.0,60.0
KXNBAGAME-26MAR31DALMIL,24h,1774915200,bar_too_old,,600.0,,,,,,,
KXNBAGAME-26MAR31DALMIL,6h,1774980000,included,1774980000.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,8040.0,38.0
KXNBAGAME-26MAR31DALMIL,1h,1774998000,included,1774998000.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,6343.0,49.0
KXNBAGAME-26MAR31DALMIL,5m,1775001300,included,1775001300.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,23102.0,56.0
KXNBAGAME-26MAR31NYKHOU,24h,1774915200,included,1774915200.0,0.0,0.495,0.48,0.51,0.030000000000000027,,3033.0,7.0
KXNBAGAME-26MAR31NYKHOU,6h,1774980000,included,1774980000.0,0.0,0.49,0.48,0.5,0.020000000000000018,0.5,16885.0,50.0
KXNBAGAME-26MAR31NYKHOU,1h,1774998000,included,1774998000.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.49,35899.0,60.0
KXNBAGAME-26MAR31NYKHOU,5m,1775001300,included,1775001300.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.5,150338.0,60.0
KXNBAGAME-26MAR31TORDET,24h,1774915200,included,1774915200.0,0.0,0.605,0.6,0.61,0.010000000000000009,,316.0,5.0
KXNBAGAME-26MAR31TORDET,6h,1774980000,included,1774980000.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,50846.0,52.0
KXNBAGAME-26MAR31TORDET,1h,1774998000,included,1774998000.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,36756.0,59.0
KXNBAGAME-26MAR31TORDET,5m,1775001300,included,1775001300.0,0.0,0.59,0.58,0.6,0.020000000000000018,0.6,88110.0,58.0
KXNBAGAME-26MAR31CLELAL,24h,1774924200,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26MAR31CLELAL,6h,1774989000,included,1774989000.0,0.0,0.545,0.54,0.55,0.010000000000000009,0.55,31788.0,59.0
KXNBAGAME-26MAR31CLELAL,1h,1775007000,included,1775007000.0,0.0,0.545,0.54,0.55,0.010000000000000009,0.55,66126.0,60.0
KXNBAGAME-26MAR31CLELAL,5m,1775010300,included,1775010300.0,0.0,0.555,0.55,0.56,0.010000000000000009,0.56,763783.0,60.0
KXNBAGAME-26MAR31PORLAC,24h,1774926000,included,1774925940.0,60.0,0.645,0.64,0.65,0.010000000000000009,0.65,720.0,15.0
KXNBAGAME-26MAR31PORLAC,6h,1774990800,included,1774990800.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,11098.0,52.0
KXNBAGAME-26MAR31PORLAC,1h,1775008800,included,1775008800.0,0.0,0.635,0.63,0.64,0.010000000000000009,0.64,152385.0,58.0
KXNBAGAME-26MAR31PORLAC,5m,1775012100,included,1775012100.0,0.0,0.645,0.64,0.65,0.010000000000000009,0.65,539260.0,60.0
KXNBAGAME-26APR01ATLORL,24h,1774998000,included,1774998000.0,0.0,0.39,0.38,0.4,0.020000000000000018,,106.0,5.0
KXNBAGAME-26APR01ATLORL,6h,1775062800,included,1775062800.0,0.0,0.415,0.41,0.42,0.010000000000000009,0.42,8401.0,42.0
KXNBAGAME-26APR01ATLORL,1h,1775080800,included,1775080800.0,0.0,0.44,0.43,0.45,0.020000000000000018,0.45,93028.0,59.0
KXNBAGAME-26APR01ATLORL,5m,1775084100,included,1775084100.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,184940.0,60.0
KXNBAGAME-26APR01PHIWAS,24h,1774998000,included,1774998000.0,0.0,0.095,0.09,0.1,0.010000000000000009,,874.0,11.0
KXNBAGAME-26APR01PHIWAS,6h,1775062800,included,1775062800.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,12802.0,39.0
KXNBAGAME-26APR01PHIWAS,1h,1775080800,included,1775080800.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,19288.0,54.0
KXNBAGAME-26APR01PHIWAS,5m,1775084100,included,1775084100.0,0.0,0.095,0.09,0.1,0.010000000000000009,0.1,114782.0,60.0
KXNBAGAME-26APR01BOSMIA,24h,1774999800,included,1774999740.0,60.0,0.355,0.35,0.36,0.010000000000000009,0.36,848.0,8.0
KXNBAGAME-26APR01BOSMIA,6h,1775064600,included,1775064600.0,0.0,0.375,0.37,0.38,0.010000000000000009,0.37,4310.0,34.0
KXNBAGAME-26APR01BOSMIA,1h,1775082600,included,1775082600.0,0.0,0.355,0.35,0.36,0.010000000000000009,0.36,42309.0,55.0
KXNBAGAME-26APR01BOSMIA,5m,1775085900,included,1775085900.0,0.0,0.365,0.36,0.37,0.010000000000000009,0.37,999456.0,60.0
KXNBAGAME-26APR01INDCHI,24h,1775001600,included,1775001540.0,60.0,0.61,0.6,0.62,0.020000000000000018,0.62,226.0,8.0
KXNBAGAME-26APR01INDCHI,6h,1775066400,included,1775066400.0,0.0,0.625,0.62,0.63,0.010000000000000009,0.63,17259.0,39.0
KXNBAGAME-26APR01INDCHI,1h,1775084400,included,1775084400.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,49220.0,58.0
KXNBAGAME-26APR01INDCHI,5m,1775087700,included,1775087700.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,49237.0,59.0
KXNBAGAME-26APR01MILHOU,24h,1775001600,included,1775001600.0,0.0,0.91,0.9,0.92,0.020000000000000018,,41.0,4.0
KXNBAGAME-26APR01MILHOU,6h,1775066400,included,1775066400.0,0.0,0.935,0.93,0.94,0.009999999999999898,,1218.0,13.0
KXNBAGAME-26APR01MILHOU,1h,1775084400,included,1775084400.0,0.0,0.94,0.93,0.95,0.019999999999999907,0.94,9709.0,37.0
KXNBAGAME-26APR01MILHOU,5m,1775087700,included,1775087700.0,0.0,0.945,0.94,0.95,0.010000000000000009,0.95,12878.0,41.0
KXNBAGAME-26APR01NYKMEM,24h,1775001600,included,1775001600.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,174.0,9.0
KXNBAGAME-26APR01NYKMEM,6h,1775066400,included,1775066400.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,,1326.0,17.0
KXNBAGAME-26APR01NYKMEM,1h,1775084400,included,1775084400.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,84924.0,48.0
KXNBAGAME-26APR01NYKMEM,5m,1775087700,included,1775087700.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,26427.0,52.0
KXNBAGAME-26APR01SACTOR,24h,1775001600,included,1775001540.0,60.0,0.885,0.88,0.89,0.010000000000000009,0.89,249.0,5.0
KXNBAGAME-26APR01SACTOR,6h,1775066400,included,1775066400.0,0.0,0.845,0.84,0.85,0.010000000000000009,0.85,3526.0,24.0
KXNBAGAME-26APR01SACTOR,1h,1775084400,included,1775084400.0,0.0,0.845,0.84,0.85,0.010000000000000009,0.85,25178.0,47.0
KXNBAGAME-26APR01SACTOR,5m,1775087700,included,1775087700.0,0.0,0.86,0.85,0.87,0.020000000000000018,,23716.0,49.0
KXNBAGAME-26APR01DENUTA,24h,1775005200,bar_too_old,,360.0,,,,,,,
KXNBAGAME-26APR01DENUTA,6h,1775070000,included,1775070000.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,3772.0,29.0
KXNBAGAME-26APR01DENUTA,1h,1775088000,included,1775088000.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,18490.0,54.0
KXNBAGAME-26APR01DENUTA,5m,1775091300,included,1775091300.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,69604.0,60.0
KXNBAGAME-26APR01SASGSW,24h,1775008800,included,1775008800.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,5574.0,14.0
KXNBAGAME-26APR01SASGSW,6h,1775073600,included,1775073600.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.12,18376.0,39.0
KXNBAGAME-26APR01SASGSW,1h,1775091600,included,1775091600.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,126506.0,59.0
KXNBAGAME-26APR01SASGSW,5m,1775094900,included,1775094900.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,133441.0,60.0
KXNBAGAME-26APR02MINDET,24h,1775084400,included,1775084400.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,497.0,17.0
KXNBAGAME-26APR02MINDET,6h,1775149200,included,1775149200.0,0.0,0.605,0.6,0.61,0.010000000000000009,0.61,34014.0,52.0
KXNBAGAME-26APR02MINDET,1h,1775167200,included,1775167200.0,0.0,0.655,0.65,0.66,0.010000000000000009,0.66,238893.0,60.0
KXNBAGAME-26APR02MINDET,5m,1775170500,included,1775170500.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,256223.0,60.0
KXNBAGAME-26APR02PHXCHA,24h,1775084400,included,1775084280.0,120.0,0.65,0.64,0.66,0.020000000000000018,,346.0,8.0
KXNBAGAME-26APR02PHXCHA,6h,1775149200,included,1775149200.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,9377.0,46.0
KXNBAGAME-26APR02PHXCHA,1h,1775167200,included,1775167200.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,50117.0,60.0
KXNBAGAME-26APR02PHXCHA,5m,1775170500,included,1775170500.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.68,83818.0,60.0
KXNBAGAME-26APR02LALOKC,24h,1775093400,included,1775093400.0,0.0,0.745,0.74,0.75,0.010000000000000009,0.75,1087.0,27.0
KXNBAGAME-26APR02LALOKC,6h,1775158200,included,1775158200.0,0.0,0.76,0.75,0.77,0.020000000000000018,0.77,7009.0,53.0
KXNBAGAME-26APR02LALOKC,1h,1775176200,included,1775176200.0,0.0,0.765,0.76,0.77,0.010000000000000009,0.77,47420.0,59.0
KXNBAGAME-26APR02LALOKC,5m,1775179500,included,1775179500.0,0.0,0.765,0.76,0.77,0.010000000000000009,0.77,82237.0,60.0
KXNBAGAME-26APR02CLEGSW,24h,1775095200,included,1775095140.0,60.0,0.21500000000000002,0.2,0.23,0.03,0.23,496.0,9.0
KXNBAGAME-26APR02CLEGSW,6h,1775160000,included,1775160000.0,0.0,0.195,0.19,0.2,0.010000000000000009,0.2,5429.0,34.0
KXNBAGAME-26APR02CLEGSW,1h,1775178000,included,1775178000.0,0.0,0.195,0.19,0.2,0.010000000000000009,0.2,65301.0,57.0
KXNBAGAME-26APR02CLEGSW,5m,1775181300,included,1775181300.0,0.0,0.20500000000000002,0.2,0.21,0.009999999999999981,0.21,64186.0,60.0
KXNBAGAME-26APR02NOPPOR,24h,1775095200,included,1775095080.0,120.0,0.72,0.71,0.73,0.020000000000000018,0.73,76.0,7.0
KXNBAGAME-26APR02NOPPOR,6h,1775160000,included,1775160000.0,0.0,0.705,0.7,0.71,0.010000000000000009,,2137.0,31.0
KXNBAGAME-26APR02NOPPOR,1h,1775178000,included,1775178000.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,18809.0,55.0
KXNBAGAME-26APR02NOPPOR,5m,1775181300,included,1775181300.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,68337.0,57.0
KXNBAGAME-26APR02SASLAC,24h,1775097000,included,1775096880.0,120.0,0.395,0.39,0.4,0.010000000000000009,,118.0,5.0
KXNBAGAME-26APR02SASLAC,6h,1775161800,included,1775161800.0,0.0,0.515,0.51,0.52,0.010000000000000009,0.52,424323.0,38.0
KXNBAGAME-26APR02SASLAC,1h,1775179800,included,1775179800.0,0.0,0.555,0.55,0.56,0.010000000000000009,0.56,30370.0,55.0
KXNBAGAME-26APR02SASLAC,5m,1775183100,included,1775183100.0,0.0,0.565,0.56,0.57,0.009999999999999898,0.57,221361.0,60.0
KXNBAGAME-26APR03INDCHA,24h,1775170800,included,1775170740.0,60.0,0.875,0.87,0.88,0.010000000000000009,0.88,176.0,7.0
KXNBAGAME-26APR03INDCHA,6h,1775235600,included,1775235600.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,10434.0,32.0
KXNBAGAME-26APR03INDCHA,1h,1775253600,included,1775253600.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.91,13421.0,43.0
KXNBAGAME-26APR03INDCHA,5m,1775256900,included,1775256900.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,20954.0,48.0
KXNBAGAME-26APR03MINPHI,24h,1775170800,included,1775170740.0,60.0,0.535,0.53,0.54,0.010000000000000009,,237.0,5.0
KXNBAGAME-26APR03MINPHI,6h,1775235600,included,1775235600.0,0.0,0.565,0.56,0.57,0.009999999999999898,0.57,20522.0,47.0
KXNBAGAME-26APR03MINPHI,1h,1775253600,included,1775253600.0,0.0,0.605,0.6,0.61,0.010000000000000009,0.61,126748.0,59.0
KXNBAGAME-26APR03MINPHI,5m,1775256900,included,1775256900.0,0.0,0.605,0.6,0.61,0.010000000000000009,0.61,215535.0,60.0
KXNBAGAME-26APR03ATLBKN,24h,1775172600,bar_too_old,,300.0,,,,,,,
KXNBAGAME-26APR03ATLBKN,6h,1775237400,included,1775237400.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,2540.0,31.0
KXNBAGAME-26APR03ATLBKN,1h,1775255400,included,1775255400.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,25700.0,49.0
KXNBAGAME-26APR03ATLBKN,5m,1775258700,included,1775258700.0,0.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,44250.0,58.0
KXNBAGAME-26APR03CHINYK,24h,1775172600,bar_too_old,,660.0,,,,,,,
KXNBAGAME-26APR03CHINYK,6h,1775237400,included,1775237280.0,120.0,0.905,0.9,0.91,0.010000000000000009,0.91,1461.0,20.0
KXNBAGAME-26APR03CHINYK,1h,1775255400,included,1775255400.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,13393.0,42.0
KXNBAGAME-26APR03CHINYK,5m,1775258700,included,1775258700.0,0.0,0.895,0.89,0.9,0.010000000000000009,0.9,19427.0,54.0
KXNBAGAME-26APR03BOSMIL,24h,1775174400,included,1775174340.0,60.0,0.07,0.06,0.08,0.020000000000000004,0.08,913.0,15.0
KXNBAGAME-26APR03BOSMIL,6h,1775239200,included,1775239140.0,60.0,0.07500000000000001,0.07,0.08,0.009999999999999995,0.08,15323.0,37.0
KXNBAGAME-26APR03BOSMIL,1h,1775257200,included,1775257200.0,0.0,0.065,0.06,0.07,0.010000000000000009,0.07,13164.0,53.0
KXNBAGAME-26APR03BOSMIL,5m,1775260500,included,1775260500.0,0.0,0.065,0.06,0.07,0.010000000000000009,0.07,46974.0,59.0
KXNBAGAME-26APR03TORMEM,24h,1775174400,included,1775174400.0,0.0,0.135,0.13,0.14,0.010000000000000009,,1535.0,8.0
KXNBAGAME-26APR03TORMEM,6h,1775239200,included,1775239200.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,1864.0,21.0
KXNBAGAME-26APR03TORMEM,1h,1775257200,included,1775257200.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,23232.0,40.0
KXNBAGAME-26APR03TORMEM,5m,1775260500,included,1775260500.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,28697.0,49.0
KXNBAGAME-26APR03UTAHOU,24h,1775174400,bar_too_old,,480.0,,,,,,,
KXNBAGAME-26APR03UTAHOU,6h,1775239200,included,1775239200.0,0.0,0.925,0.92,0.93,0.010000000000000009,0.93,667.0,16.0
KXNBAGAME-26APR03UTAHOU,1h,1775257200,included,1775257200.0,0.0,0.935,0.93,0.94,0.009999999999999898,0.94,21067.0,33.0
KXNBAGAME-26APR03UTAHOU,5m,1775260500,included,1775260500.0,0.0,0.935,0.93,0.94,0.009999999999999898,0.94,57710.0,40.0
KXNBAGAME-26APR03ORLDAL,24h,1775176200,included,1775176200.0,0.0,0.28,0.27,0.29,0.019999999999999962,,49.0,3.0
KXNBAGAME-26APR03ORLDAL,6h,1775241000,included,1775241000.0,0.0,0.305,0.3,0.31,0.010000000000000009,0.31,1948.0,32.0
KXNBAGAME-26APR03ORLDAL,1h,1775259000,included,1775259000.0,0.0,0.305,0.3,0.31,0.010000000000000009,0.31,5664.0,49.0
KXNBAGAME-26APR03ORLDAL,5m,1775262300,included,1775262300.0,0.0,0.295,0.29,0.3,0.010000000000000009,0.3,12037.0,58.0
KXNBAGAME-26APR03NOPSAC,24h,1775181600,included,1775181480.0,120.0,0.41000000000000003,0.39,0.43,0.03999999999999998,,3469.0,9.0
KXNBAGAME-26APR03NOPSAC,6h,1775246400,included,1775246400.0,0.0,0.345,0.34,0.35,0.009999999999999953,,6003.0,19.0
KXNBAGAME-26APR03NOPSAC,1h,1775264400,included,1775264400.0,0.0,0.325,0.32,0.33,0.010000000000000009,0.33,26015.0,54.0
KXNBAGAME-26APR03NOPSAC,5m,1775267700,included,1775267700.0,0.0,0.315,0.31,0.32,0.010000000000000009,0.32,166595.0,60.0
KXNBAGAME-26APR04SASDEN,24h,1775242800,included,1775242800.0,0.0,0.405,0.4,0.41,0.009999999999999953,,589.0,17.0
KXNBAGAME-26APR04SASDEN,6h,1775307600,included,1775307600.0,0.0,0.435,0.43,0.44,0.010000000000000009,,3708.0,35.0
KXNBAGAME-26APR04SASDEN,1h,1775325600,included,1775325600.0,0.0,0.46499999999999997,0.46,0.47,0.009999999999999953,0.47,62828.0,58.0
KXNBAGAME-26APR04SASDEN,5m,1775328900,included,1775328900.0,0.0,0.455,0.45,0.46,0.010000000000000009,0.46,128729.0,60.0
KXNBAGAME-26APR04WASMIA,24h,1775242800,bar_too_old,,720.0,,,,,,,
KXNBAGAME-26APR04WASMIA,6h,1775307600,included,1775307600.0,0.0,0.945,0.94,0.95,0.010000000000000009,,2829.0,24.0
KXNBAGAME-26APR04WASMIA,1h,1775325600,included,1775325600.0,0.0,0.945,0.94,0.95,0.010000000000000009,0.95,36366.0,39.0
KXNBAGAME-26APR04WASMIA,5m,1775328900,included,1775328900.0,0.0,0.945,0.94,0.95,0.010000000000000009,0.95,131831.0,46.0
KXNBAGAME-26APR04DETPHI,24h,1775257200,included,1775257080.0,120.0,0.455,0.45,0.46,0.010000000000000009,0.46,119.0,10.0
KXNBAGAME-26APR04DETPHI,6h,1775322000,included,1775322000.0,0.0,0.415,0.41,0.42,0.010000000000000009,0.42,59145.0,48.0
KXNBAGAME-26APR04DETPHI,1h,1775340000,included,1775340000.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.39,28705.0,59.0
KXNBAGAME-26APR04DETPHI,5m,1775343300,included,1775343300.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.4,220242.0,60.0
KXNBAGAME-26APR05MEMMIL,24h,1775331000,bar_too_old,,300.0,,,,,,,
KXNBAGAME-26APR05MEMMIL,6h,1775395800,included,1775395800.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,2709.0,23.0
KXNBAGAME-26APR05MEMMIL,1h,1775413800,included,1775413800.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,6717.0,44.0
KXNBAGAME-26APR05MEMMIL,5m,1775417100,included,1775417100.0,0.0,0.715,0.71,0.72,0.010000000000000009,0.72,64489.0,50.0
KXNBAGAME-26APR05PHXCHI,24h,1775331000,included,1775331000.0,0.0,0.175,0.17,0.18,0.009999999999999981,,713.0,7.0
KXNBAGAME-26APR05PHXCHI,6h,1775395800,included,1775395680.0,120.0,0.195,0.19,0.2,0.010000000000000009,,1203.0,21.0
KXNBAGAME-26APR05PHXCHI,1h,1775413800,included,1775413800.0,0.0,0.175,0.17,0.18,0.009999999999999981,0.18,30380.0,43.0
KXNBAGAME-26APR05PHXCHI,5m,1775417100,included,1775417100.0,0.0,0.175,0.17,0.18,0.009999999999999981,0.18,56897.0,51.0
KXNBAGAME-26APR05TORBOS,24h,1775331000,included,1775331000.0,0.0,0.8,0.79,0.81,0.020000000000000018,0.8,2804.0,18.0
KXNBAGAME-26APR05TORBOS,6h,1775395800,included,1775395800.0,0.0,0.805,0.8,0.81,0.010000000000000009,,45363.0,51.0
KXNBAGAME-26APR05TORBOS,1h,1775413800,included,1775413800.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.8,108781.0,59.0
KXNBAGAME-26APR05TORBOS,5m,1775417100,included,1775417100.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.8,207546.0,60.0
KXNBAGAME-26APR05WASBKN,24h,1775331000,included,1775331000.0,0.0,0.64,0.63,0.65,0.020000000000000018,,110.0,3.0
KXNBAGAME-26APR05WASBKN,6h,1775395800,included,1775395740.0,60.0,0.615,0.61,0.62,0.010000000000000009,0.62,1876.0,33.0
KXNBAGAME-26APR05WASBKN,1h,1775413800,included,1775413800.0,0.0,0.605,0.6,0.61,0.010000000000000009,,11070.0,50.0
KXNBAGAME-26APR05WASBKN,5m,1775417100,included,1775417100.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,56640.0,56.0
KXNBAGAME-26APR05INDCLE,24h,1775340000,included,1775340000.0,0.0,0.945,0.94,0.95,0.010000000000000009,,1026.0,9.0
KXNBAGAME-26APR05INDCLE,6h,1775404800,included,1775404800.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,47205.0,21.0
KXNBAGAME-26APR05INDCLE,1h,1775422800,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26APR05INDCLE,5m,1775426100,included,1775426100.0,0.0,0.925,0.92,0.93,0.010000000000000009,0.93,57950.0,36.0
